X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
2.89980676e-02, -2.40534246e-02, -4.84242171e-01, 1.10508186e+02, 0.00000000e+00
2.87828743e-02, -2.40869094e-02, -4.84225035e-01, 1.10075722e+02, 0.00000000e+00
2.95585692e-02, -2.41422057e-02, -4.84270155e-01, 1.12253601e+02, 0.00000000e+00
2.85874158e-02, -2.40908861e-02, -4.84223902e-01, 1.09446869e+02, 0.00000000e+00
2.88475957e-02, -2.39412989e-02, -4.84283507e-01, 1.09618134e+02, 0.00000000e+00
2.83312909e-02, -2.63296477e-02, -4.84586716e-01, 1.11790604e+02, 0.00000000e+00
2.82680187e-02, -2.62514930e-02, -4.84446734e-01, 1.10296936e+02, 0.00000000e+00
2.82039419e-02, -2.61784829e-02, -4.84330744e-01, 1.08634155e+02, 0.00000000e+00
2.83280630e-02, -2.63763219e-02, -4.84736592e-01, 1.12085838e+02, 0.00000000e+00
2.82657575e-02, -2.63803154e-02, -4.84887451e-01, 1.11408379e+02, 0.00000000e+00
2.81725079e-02, -2.63336767e-02, -4.84710783e-01, 1.10042870e+02, 0.00000000e+00
2.80491579e-02, -2.61752978e-02, -4.84321624e-01, 1.06333122e+02, 0.00000000e+00
2.77292971e-02, -2.61700302e-02, -4.84316170e-01, 1.03038765e+02, 0.00000000e+00
2.76756268e-02, -2.61258725e-02, -4.84169722e-01, 1.00402687e+02, 0.00000000e+00
2.81185247e-02, -2.62363050e-02, -4.84445006e-01, 1.08203735e+02, 0.00000000e+00
2.79609468e-02, -2.62295064e-02, -4.84453946e-01, 1.06453949e+02, 0.00000000e+00
2.80444082e-02, -2.62784753e-02, -4.84578103e-01, 1.08095886e+02, 0.00000000e+00
2.78898794e-02, -2.61747539e-02, -4.84320343e-01, 1.04520042e+02, 0.00000000e+00
2.76556984e-02, -2.61936840e-02, -4.84427899e-01, 1.03759155e+02, 0.00000000e+00
2.78030559e-02, -2.62157191e-02, -4.84451383e-01, 1.04998894e+02, 0.00000000e+00
2.76773944e-02, -2.62261946e-02, -4.84610021e-01, 1.05217239e+02, 0.00000000e+00
2.75038518e-02, -2.61859279e-02, -4.84492809e-01, 1.03379814e+02, 0.00000000e+00
2.75653284e-02, -2.61645876e-02, -4.84329969e-01, 1.02042213e+02, 0.00000000e+00
2.81857811e-02, -2.62898598e-02, -4.84551102e-01, 1.09659607e+02, 0.00000000e+00
3.12583931e-02, -2.45247856e-02, -4.85241294e-01, 1.13714775e+02, 0.00000000e+00
3.04346699e-02, -2.46140547e-02, -4.84359622e-01, 1.14157249e+02, 0.00000000e+00
3.02348584e-02, -2.48077232e-02, -4.84176248e-01, 1.15075653e+02, 0.00000000e+00
3.03382017e-02, -2.47080084e-02, -4.84264106e-01, 1.14631104e+02, 0.00000000e+00
3.02868076e-02, -2.45688614e-02, -4.84309942e-01, 1.14356567e+02, 0.00000000e+00
2.95159612e-02, -2.39778589e-02, -4.84313488e-01, 1.11487335e+02, 0.00000000e+00
2.96848007e-02, -2.40159575e-02, -4.84329849e-01, 1.12090118e+02, 0.00000000e+00
2.97270864e-02, -2.41639260e-02, -4.84290928e-01, 1.12773460e+02, 0.00000000e+00
2.99309175e-02, -2.43484844e-02, -4.84274209e-01, 1.13737984e+02, 0.00000000e+00
2.98927929e-02, -2.41972003e-02, -4.84314680e-01, 1.13235321e+02, 0.00000000e+00
3.03637609e-02, -2.37385668e-02, -4.84608352e-01, 1.15291801e+02, 0.00000000e+00
3.05001605e-02, -2.37954371e-02, -4.84663963e-01, 1.16631798e+02, 0.00000000e+00
3.06101162e-02, -2.36919094e-02, -4.84745085e-01, 1.18551964e+02, 0.00000000e+00
3.00977696e-02, -2.38049813e-02, -4.84495968e-01, 1.13082176e+02, 0.00000000e+00
3.02187614e-02, -2.36860905e-02, -4.84565377e-01, 1.13937279e+02, 0.00000000e+00
2.99748424e-02, -2.39252150e-02, -4.84421551e-01, 1.12713402e+02, 0.00000000e+00
2.98495833e-02, -2.40450799e-02, -4.84352410e-01, 1.12663475e+02, 0.00000000e+00
3.10323574e-02, -2.40176562e-02, -4.85095292e-01, 1.23639900e+02, 0.00000000e+00
3.10432781e-02, -2.41876487e-02, -4.85089511e-01, 1.19613098e+02, 0.00000000e+00
3.11601348e-02, -2.44383495e-02, -4.85155374e-01, 1.14473442e+02, 0.00000000e+00
3.10618617e-02, -2.43510064e-02, -4.85066354e-01, 1.15381905e+02, 0.00000000e+00
3.11381239e-02, -2.42780205e-02, -4.85182345e-01, 1.18885162e+02, 0.00000000e+00
3.12317647e-02, -2.43671220e-02, -4.85271901e-01, 1.18004616e+02, 0.00000000e+00
3.12165152e-02, -2.41974331e-02, -4.85289097e-01, 1.22938026e+02, 0.00000000e+00
3.13048251e-02, -2.41141990e-02, -4.85388041e-01, 1.26720634e+02, 0.00000000e+00
3.12135480e-02, -2.40209159e-02, -4.85290527e-01, 1.27279022e+02, 0.00000000e+00
3.10252029e-02, -2.36604325e-02, -4.85100001e-01, 1.27076057e+02, 0.00000000e+00
3.09294928e-02, -2.37520691e-02, -4.85003382e-01, 1.24620483e+02, 0.00000000e+00
3.10288630e-02, -2.38377713e-02, -4.85096335e-01, 1.26221153e+02, 0.00000000e+00
3.08259949e-02, -2.36689169e-02, -4.84916210e-01, 1.22696190e+02, 0.00000000e+00
3.11229602e-02, -2.39288658e-02, -4.85192329e-01, 1.27164299e+02, 0.00000000e+00
3.13152298e-02, -2.37501282e-02, -4.85379279e-01, 1.31130615e+02, 0.00000000e+00
3.12186219e-02, -2.38398183e-02, -4.85286772e-01, 1.29730484e+02, 0.00000000e+00
3.12191453e-02, -2.36584358e-02, -4.85284626e-01, 1.30370193e+02, 0.00000000e+00
3.13106924e-02, -2.33891532e-02, -4.85385209e-01, 1.30499664e+02, 0.00000000e+00
3.12151220e-02, -2.34783944e-02, -4.85290587e-01, 1.30010864e+02, 0.00000000e+00
3.12001463e-02, -2.33001094e-02, -4.85304803e-01, 1.29097153e+02, 0.00000000e+00
3.11197583e-02, -2.35689115e-02, -4.85195041e-01, 1.28859756e+02, 0.00000000e+00
3.10154781e-02, -2.34810095e-02, -4.85110372e-01, 1.26940834e+02, 0.00000000e+00
3.11738532e-02, -2.31262017e-02, -4.85327959e-01, 1.28044205e+02, 0.00000000e+00
3.12727951e-02, -2.30442062e-02, -4.85434532e-01, 1.28469833e+02, 0.00000000e+00
3.11487336e-02, -2.29638666e-02, -4.85360056e-01, 1.27025887e+02, 0.00000000e+00
3.12427934e-02, -2.28823684e-02, -4.85463887e-01, 1.27414185e+02, 0.00000000e+00
3.10859215e-02, -2.32147574e-02, -4.85230178e-01, 1.27370483e+02, 0.00000000e+00
3.08095459e-02, -2.34973188e-02, -4.84929562e-01, 1.22826477e+02, 0.00000000e+00
3.09023894e-02, -2.34017968e-02, -4.85026330e-01, 1.24773865e+02, 0.00000000e+00
3.07846088e-02, -2.33236719e-02, -4.84950840e-01, 1.22467712e+02, 0.00000000e+00
3.09927445e-02, -2.33081821e-02, -4.85125870e-01, 1.26291969e+02, 0.00000000e+00
3.07163335e-02, -2.35924032e-02, -4.84836787e-01, 1.20676636e+02, 0.00000000e+00
3.05443499e-02, -2.31782347e-02, -4.84810024e-01, 1.18312378e+02, 0.00000000e+00
3.05611491e-02, -2.33514383e-02, -4.84781653e-01, 1.18560417e+02, 0.00000000e+00
3.06621920e-02, -2.32494436e-02, -4.84873503e-01, 1.20257751e+02, 0.00000000e+00
3.04343365e-02, -2.32855007e-02, -4.84725714e-01, 1.16748146e+02, 0.00000000e+00
3.05907428e-02, -2.35276893e-02, -4.84762698e-01, 1.18682678e+02, 0.00000000e+00
3.04541793e-02, -2.34601647e-02, -4.84701514e-01, 1.16875114e+02, 0.00000000e+00
3.02917231e-02, -2.32376810e-02, -4.84674782e-01, 1.14816254e+02, 0.00000000e+00
3.04118022e-02, -2.31231060e-02, -4.84746248e-01, 1.16348503e+02, 0.00000000e+00
3.03137768e-02, -2.34008990e-02, -4.84655797e-01, 1.15125053e+02, 0.00000000e+00
3.01597975e-02, -2.33497713e-02, -4.84614432e-01, 1.13360535e+02, 0.00000000e+00
3.03390790e-02, -2.35750470e-02, -4.84632194e-01, 1.15272575e+02, 0.00000000e+00
3.21586244e-02, -2.30934005e-02, -4.86413836e-01, 1.27991539e+02, 0.00000000e+00
3.11131012e-02, -2.28012111e-02, -4.85388339e-01, 1.26072914e+02, 0.00000000e+00
3.09616141e-02, -2.25794632e-02, -4.85358357e-01, 1.24030556e+02, 0.00000000e+00
3.09924278e-02, -2.27260739e-02, -4.85320747e-01, 1.24665047e+02, 0.00000000e+00
3.10276188e-02, -2.28867736e-02, -4.85288709e-01, 1.25498230e+02, 0.00000000e+00
3.09051182e-02, -2.28137709e-02, -4.85217243e-01, 1.23791649e+02, 0.00000000e+00
3.08721792e-02, -2.26577818e-02, -4.85253751e-01, 1.23096565e+02, 0.00000000e+00
3.09337061e-02, -2.29743738e-02, -4.85182077e-01, 1.24621742e+02, 0.00000000e+00
3.08148339e-02, -2.28989962e-02, -4.85113472e-01, 1.22638268e+02, 0.00000000e+00
3.07826214e-02, -2.27385033e-02, -4.85150099e-01, 1.21962585e+02, 0.00000000e+00
3.14671844e-02, -2.18588803e-02, -4.87310320e-01, 1.27245232e+02, 0.00000000e+00
3.13820615e-02, -2.17552260e-02, -4.87215906e-01, 1.27729279e+02, 0.00000000e+00
3.12948525e-02, -2.16461439e-02, -4.87121969e-01, 1.27803833e+02, 0.00000000e+00
3.13776024e-02, -2.17528511e-02, -4.87403244e-01, 1.27132729e+02, 0.00000000e+00
3.12107876e-02, -2.15402022e-02, -4.87015694e-01, 1.27488533e+02, 0.00000000e+00
3.12128104e-02, -2.15222463e-02, -4.87198502e-01, 1.27144867e+02, 0.00000000e+00
3.31964940e-02, -2.60373522e-02, -4.88223732e-01, 1.53296097e+02, 0.00000000e+00
3.31369638e-02, -2.61565689e-02, -4.88151908e-01, 1.53589172e+02, 0.00000000e+00
3.23504098e-02, -2.63001882e-02, -4.89264011e-01, 1.35430801e+02, 0.00000000e+00
3.22406515e-02, -2.64121126e-02, -4.89222616e-01, 1.35890259e+02, 0.00000000e+00
3.25389206e-02, -2.61163861e-02, -4.89282072e-01, 1.34184738e+02, 0.00000000e+00
3.26609313e-02, -2.60353554e-02, -4.89206672e-01, 1.35167709e+02, 0.00000000e+00
3.24829519e-02, -2.60745902e-02, -4.89426076e-01, 1.31703445e+02, 0.00000000e+00
3.24065313e-02, -2.61948723e-02, -4.89346832e-01, 1.33815414e+02, 0.00000000e+00
3.28845307e-02, -2.58651618e-02, -4.89054114e-01, 1.38537445e+02, 0.00000000e+00
3.27757858e-02, -2.59515159e-02, -4.89128619e-01, 1.36755371e+02, 0.00000000e+00
3.29931006e-02, -2.57753972e-02, -4.88975078e-01, 1.40434204e+02, 0.00000000e+00
3.25539708e-02, -2.59586796e-02, -4.89503235e-01, 1.29541550e+02, 0.00000000e+00
3.24301831e-02, -2.60332115e-02, -4.89571273e-01, 1.29952316e+02, 0.00000000e+00
3.23466212e-02, -2.61463877e-02, -4.89488989e-01, 1.31858139e+02, 0.00000000e+00
3.25094908e-02, -2.59235799e-02, -4.89653736e-01, 1.28381958e+02, 0.00000000e+00
3.27184312e-02, -2.59093996e-02, -4.89279568e-01, 1.32585342e+02, 0.00000000e+00
3.28880064e-02, -2.57134344e-02, -4.89255607e-01, 1.31135971e+02, 0.00000000e+00
3.27798724e-02, -2.57920921e-02, -4.89344478e-01, 1.30032730e+02, 0.00000000e+00
3.28504182e-02, -2.56768167e-02, -4.89418298e-01, 1.27820610e+02, 0.00000000e+00
3.29996459e-02, -2.56196782e-02, -4.89168704e-01, 1.32096497e+02, 0.00000000e+00
3.29378843e-02, -2.57470645e-02, -4.89107639e-01, 1.35623306e+02, 0.00000000e+00
3.31436805e-02, -2.58305352e-02, -4.88621682e-01, 1.49010986e+02, 0.00000000e+00
3.31294499e-02, -2.57349573e-02, -4.88755673e-01, 1.45302902e+02, 0.00000000e+00
3.30850966e-02, -2.56998874e-02, -4.88886863e-01, 1.41590866e+02, 0.00000000e+00
3.31812091e-02, -2.54308991e-02, -4.88986284e-01, 1.33111084e+02, 0.00000000e+00
3.31322812e-02, -2.55682711e-02, -4.88935679e-01, 1.37497498e+02, 0.00000000e+00
3.30944918e-02, -2.55310889e-02, -4.89084125e-01, 1.32797714e+02, 0.00000000e+00
3.31709832e-02, -2.56063957e-02, -4.88793433e-01, 1.42042007e+02, 0.00000000e+00
3.32090333e-02, -2.56640650e-02, -4.88649011e-01, 1.46269547e+02, 0.00000000e+00
3.32512707e-02, -2.55040266e-02, -4.88680631e-01, 1.42396622e+02, 0.00000000e+00
3.32893692e-02, -2.53492985e-02, -4.88711268e-01, 1.37846130e+02, 0.00000000e+00
3.32569219e-02, -2.53155567e-02, -4.88872647e-01, 1.33161118e+02, 0.00000000e+00
3.33204530e-02, -2.51912419e-02, -4.88758564e-01, 1.32989182e+02, 0.00000000e+00
3.32267918e-02, -2.52904054e-02, -4.89049971e-01, 1.29048813e+02, 0.00000000e+00
3.33239026e-02, -2.53913831e-02, -4.88561779e-01, 1.42139526e+02, 0.00000000e+00
3.27123329e-02, -2.55542807e-02, -4.90226597e-01, 1.27272011e+02, 0.00000000e+00
3.29832695e-02, -2.54430380e-02, -4.89737749e-01, 1.24925148e+02, 0.00000000e+00
3.23836356e-02, -2.59865168e-02, -4.89715576e-01, 1.28766174e+02, 0.00000000e+00
3.26171517e-02, -2.56546512e-02, -4.90134448e-01, 1.27091057e+02, 0.00000000e+00
3.28361392e-02, -2.52721850e-02, -4.90569055e-01, 1.27995522e+02, 0.00000000e+00
3.27430218e-02, -2.51972359e-02, -4.90747511e-01, 1.28183609e+02, 0.00000000e+00
3.22758332e-02, -2.55347881e-02, -4.90772992e-01, 1.27933167e+02, 0.00000000e+00
3.21841016e-02, -2.56254226e-02, -4.90681529e-01, 1.27703011e+02, 0.00000000e+00
3.21401507e-02, -2.57628318e-02, -4.90443051e-01, 1.27316872e+02, 0.00000000e+00
3.20858993e-02, -2.57139709e-02, -4.90582496e-01, 1.27469307e+02, 0.00000000e+00
3.19876336e-02, -2.57940628e-02, -4.90478575e-01, 1.27279350e+02, 0.00000000e+00
3.19582447e-02, -2.61271000e-02, -4.89871025e-01, 1.28225937e+02, 0.00000000e+00
3.20127197e-02, -2.61831935e-02, -4.89736974e-01, 1.29227203e+02, 0.00000000e+00
3.21553200e-02, -2.61369068e-02, -4.89687353e-01, 1.29691650e+02, 0.00000000e+00
3.18869241e-02, -2.58757807e-02, -4.90370899e-01, 1.27199104e+02, 0.00000000e+00
3.22472490e-02, -2.62902416e-02, -4.89383698e-01, 1.33727829e+02, 0.00000000e+00
3.22113410e-02, -2.61952933e-02, -4.89550740e-01, 1.31483078e+02, 0.00000000e+00
3.22962329e-02, -2.60903537e-02, -4.89631861e-01, 1.30087845e+02, 0.00000000e+00
3.21249887e-02, -2.62963139e-02, -4.89488333e-01, 1.32446350e+02, 0.00000000e+00
3.31573077e-02, -2.52311807e-02, -4.89720047e-01, 1.24308678e+02, 0.00000000e+00
3.35018598e-02, -2.44144369e-02, -4.89274859e-01, 1.20636444e+02, 0.00000000e+00
3.35314386e-02, -2.42848974e-02, -4.89397883e-01, 1.20517784e+02, 0.00000000e+00
3.35075408e-02, -2.44345907e-02, -4.89461571e-01, 1.21143188e+02, 0.00000000e+00
3.35412845e-02, -2.41679978e-02, -4.89348233e-01, 1.20022873e+02, 0.00000000e+00
3.35511304e-02, -2.41446476e-02, -4.89492536e-01, 1.20259468e+02, 0.00000000e+00
3.34711596e-02, -2.45754998e-02, -4.89351392e-01, 1.21234108e+02, 0.00000000e+00
3.34174894e-02, -2.47508939e-02, -4.89397854e-01, 1.21887619e+02, 0.00000000e+00
3.34661715e-02, -2.46083736e-02, -4.89531815e-01, 1.21842216e+02, 0.00000000e+00
3.34993042e-02, -2.44596750e-02, -4.89658535e-01, 1.21869316e+02, 0.00000000e+00
3.20104100e-02, -2.50592437e-02, -4.84044284e-01, 1.09605812e+02, 0.00000000e+00
3.18287462e-02, -2.50905007e-02, -4.84110147e-01, 1.10437164e+02, 0.00000000e+00
3.18828858e-02, -2.51064245e-02, -4.83929247e-01, 1.10452126e+02, 0.00000000e+00
3.20238210e-02, -2.52317470e-02, -4.83661920e-01, 1.09743507e+02, 0.00000000e+00
3.21770497e-02, -2.51957215e-02, -4.83626217e-01, 1.08718300e+02, 0.00000000e+00
3.21113691e-02, -2.51247995e-02, -4.83746380e-01, 1.09118538e+02, 0.00000000e+00
3.21054459e-02, -2.53146440e-02, -4.83555317e-01, 1.09440155e+02, 0.00000000e+00
3.19506042e-02, -2.51548607e-02, -4.83782381e-01, 1.10159180e+02, 0.00000000e+00
3.19522247e-02, -2.53479555e-02, -4.83588576e-01, 1.10537788e+02, 0.00000000e+00
3.21644954e-02, -2.50206925e-02, -4.84296143e-01, 1.08469627e+02, 0.00000000e+00
3.21577303e-02, -2.50180550e-02, -4.84119594e-01, 1.08619591e+02, 0.00000000e+00
3.22886854e-02, -2.49770023e-02, -4.84183222e-01, 1.07903786e+02, 0.00000000e+00
3.21330465e-02, -2.50350647e-02, -4.83977795e-01, 1.08867783e+02, 0.00000000e+00
3.23117524e-02, -2.49714162e-02, -4.84015137e-01, 1.07858391e+02, 0.00000000e+00
3.22077610e-02, -2.50424016e-02, -4.84469861e-01, 1.08308716e+02, 0.00000000e+00
3.17870900e-02, -2.51758862e-02, -4.83814031e-01, 1.11210670e+02, 0.00000000e+00
3.20772342e-02, -2.56803017e-02, -4.83332098e-01, 1.11717628e+02, 0.00000000e+00
3.21281813e-02, -2.55324766e-02, -4.83394444e-01, 1.10407928e+02, 0.00000000e+00
3.17965299e-02, -2.53709909e-02, -4.83610511e-01, 1.11642731e+02, 0.00000000e+00
3.15071195e-02, -2.56635044e-02, -4.83500034e-01, 1.14237343e+02, 0.00000000e+00
3.15677449e-02, -2.55230423e-02, -4.83557761e-01, 1.13339287e+02, 0.00000000e+00
3.16298641e-02, -2.53911633e-02, -4.83627737e-01, 1.12594398e+02, 0.00000000e+00
3.17056663e-02, -2.52739377e-02, -4.83709365e-01, 1.11924797e+02, 0.00000000e+00
3.18668298e-02, -2.58648079e-02, -4.83314246e-01, 1.14388344e+02, 0.00000000e+00
3.20396386e-02, -2.45004352e-02, -4.85979080e-01, 1.27638031e+02, 0.00000000e+00
3.21812145e-02, -2.47529931e-02, -4.86037761e-01, 1.30642807e+02, 0.00000000e+00
3.18089910e-02, -2.45280899e-02, -4.85830933e-01, 1.24817566e+02, 0.00000000e+00
3.16335335e-02, -2.48679835e-02, -4.85578299e-01, 1.15264015e+02, 0.00000000e+00
3.16092037e-02, -2.47124229e-02, -4.85619098e-01, 1.18356377e+02, 0.00000000e+00
3.16813663e-02, -2.50115953e-02, -4.85524803e-01, 1.12961121e+02, 0.00000000e+00
3.17993239e-02, -2.51056552e-02, -4.85621035e-01, 1.16603935e+02, 0.00000000e+00
3.19100916e-02, -2.51918342e-02, -4.85705078e-01, 1.21049126e+02, 0.00000000e+00
3.21958251e-02, -2.49299686e-02, -4.86025929e-01, 1.31878891e+02, 0.00000000e+00
3.22130397e-02, -2.51038149e-02, -4.86004531e-01, 1.33172424e+02, 0.00000000e+00
3.21111083e-02, -2.51945835e-02, -4.85901266e-01, 1.30665573e+02, 0.00000000e+00
3.30819860e-02, -2.53325365e-02, -4.86658752e-01, 1.42110336e+02, 0.00000000e+00
3.30741666e-02, -2.54870933e-02, -4.86671180e-01, 1.43023026e+02, 0.00000000e+00
3.29764523e-02, -2.55827438e-02, -4.86587405e-01, 1.43207321e+02, 0.00000000e+00
3.31618525e-02, -2.53976416e-02, -4.86766368e-01, 1.42805679e+02, 0.00000000e+00
3.31514105e-02, -2.55538151e-02, -4.86791223e-01, 1.43721176e+02, 0.00000000e+00
3.26902457e-02, -2.54956484e-02, -4.86324042e-01, 1.41450302e+02, 0.00000000e+00
3.26030031e-02, -2.53588799e-02, -4.86242026e-01, 1.39951355e+02, 0.00000000e+00
3.25741991e-02, -2.55623348e-02, -4.86239880e-01, 1.41394058e+02, 0.00000000e+00
3.24670076e-02, -2.52671391e-02, -4.86145616e-01, 1.38147034e+02, 0.00000000e+00
3.25724930e-02, -2.51614936e-02, -4.86220658e-01, 1.38295181e+02, 0.00000000e+00
3.27853449e-02, -2.55923048e-02, -4.86420661e-01, 1.42529633e+02, 0.00000000e+00
3.28756683e-02, -2.56687589e-02, -4.86516088e-01, 1.43383377e+02, 0.00000000e+00
3.27683501e-02, -2.57599540e-02, -4.86452520e-01, 1.43646515e+02, 0.00000000e+00
3.29605155e-02, -2.57341694e-02, -4.86619949e-01, 1.44146072e+02, 0.00000000e+00
3.21287625e-02, -2.55601872e-02, -4.85668302e-01, 1.20535622e+02, 0.00000000e+00
3.22116651e-02, -2.57159341e-02, -4.85776901e-01, 1.27191483e+02, 0.00000000e+00
3.21692787e-02, -2.55270544e-02, -4.85829443e-01, 1.30406723e+02, 0.00000000e+00
3.22532430e-02, -2.58301087e-02, -4.85920578e-01, 1.37168121e+02, 0.00000000e+00
3.22320536e-02, -2.58452948e-02, -4.85789597e-01, 1.28410248e+02, 0.00000000e+00
3.22582461e-02, -2.58548092e-02, -4.85661864e-01, 1.16998589e+02, 0.00000000e+00
3.23927253e-02, -2.57064737e-02, -4.85384643e-01, 1.06344917e+02, 0.00000000e+00
3.23246270e-02, -2.55749598e-02, -4.85304147e-01, 1.06947777e+02, 0.00000000e+00
3.24795842e-02, -2.56146193e-02, -4.85263139e-01, 1.06802757e+02, 0.00000000e+00
3.22583131e-02, -2.56405063e-02, -4.85440761e-01, 1.07853371e+02, 0.00000000e+00
3.21888812e-02, -2.55218279e-02, -4.85358775e-01, 1.08322639e+02, 0.00000000e+00
3.21466140e-02, -2.55561844e-02, -4.85510111e-01, 1.11851341e+02, 0.00000000e+00
3.23738083e-02, -2.59521101e-02, -4.85541523e-01, 1.07936913e+02, 0.00000000e+00
3.23182829e-02, -2.57796664e-02, -4.85503674e-01, 1.07824165e+02, 0.00000000e+00
3.22411098e-02, -2.59765778e-02, -4.85802293e-01, 1.29453262e+02, 0.00000000e+00
3.20563279e-02, -2.54454389e-02, -4.85579938e-01, 1.16117226e+02, 0.00000000e+00
3.22503485e-02, -2.54614949e-02, -4.85216737e-01, 1.07655174e+02, 0.00000000e+00
3.24024819e-02, -2.54915599e-02, -4.85178679e-01, 1.07268036e+02, 0.00000000e+00
3.25694755e-02, -2.55124941e-02, -4.85155135e-01, 1.07333992e+02, 0.00000000e+00
3.19756493e-02, -2.53267512e-02, -4.85642225e-01, 1.19056847e+02, 0.00000000e+00
3.22500877e-02, -2.54532974e-02, -4.85955596e-01, 1.35716675e+02, 0.00000000e+00
3.21387239e-02, -2.53601186e-02, -4.85871762e-01, 1.31157822e+02, 0.00000000e+00
3.20291854e-02, -2.52684597e-02, -4.85782444e-01, 1.25974426e+02, 0.00000000e+00
3.23522240e-02, -2.53629312e-02, -4.86055434e-01, 1.37514328e+02, 0.00000000e+00
3.23541537e-02, -2.55478844e-02, -4.86048937e-01, 1.39275635e+02, 0.00000000e+00
3.23479995e-02, -2.57342104e-02, -4.86059636e-01, 1.41375122e+02, 0.00000000e+00
3.24554108e-02, -2.56427675e-02, -4.86152530e-01, 1.41531204e+02, 0.00000000e+00
3.27089913e-02, -2.61094477e-02, -4.86601979e-01, 1.45967514e+02, 0.00000000e+00
3.27672884e-02, -2.59302855e-02, -4.86528248e-01, 1.44860870e+02, 0.00000000e+00
3.26445028e-02, -2.58423761e-02, -4.86386329e-01, 1.44046219e+02, 0.00000000e+00
3.27922590e-02, -2.61842627e-02, -4.86751795e-01, 1.46669861e+02, 0.00000000e+00
3.27165127e-02, -2.63167061e-02, -4.86831427e-01, 1.47402466e+02, 0.00000000e+00
3.30463275e-02, -2.58275066e-02, -4.86768931e-01, 1.45024429e+02, 0.00000000e+00
3.29098552e-02, -2.58899499e-02, -4.86636847e-01, 1.44935364e+02, 0.00000000e+00
3.28518376e-02, -2.60373615e-02, -4.86676931e-01, 1.45759232e+02, 0.00000000e+00
3.25477012e-02, -2.57478468e-02, -4.86266434e-01, 1.43010483e+02, 0.00000000e+00
3.22329514e-02, -2.64197718e-02, -4.86540526e-01, 1.47111618e+02, 0.00000000e+00
3.20971087e-02, -2.64696293e-02, -4.86484468e-01, 1.47094894e+02, 0.00000000e+00
3.20433602e-02, -2.64127851e-02, -4.86337245e-01, 1.49954483e+02, 0.00000000e+00
3.20999324e-02, -2.62667332e-02, -4.86083627e-01, 1.51649796e+02, 0.00000000e+00
3.20038460e-02, -2.63839867e-02, -4.86164242e-01, 1.52543503e+02, 0.00000000e+00
3.21895927e-02, -2.61126254e-02, -4.85885412e-01, 1.39325455e+02, 0.00000000e+00
3.22168954e-02, -2.61675250e-02, -4.85746890e-01, 1.27253456e+02, 0.00000000e+00
3.21238935e-02, -2.62522809e-02, -4.85886335e-01, 1.41675308e+02, 0.00000000e+00
3.23318057e-02, -2.49768775e-02, -4.84322131e-01, 1.07769447e+02, 0.00000000e+00
3.23836580e-02, -2.50055660e-02, -4.84489769e-01, 1.07724144e+02, 0.00000000e+00
3.25054526e-02, -2.51892284e-02, -4.84848291e-01, 1.07780090e+02, 0.00000000e+00
3.25184502e-02, -2.51009092e-02, -4.84734476e-01, 1.07643753e+02, 0.00000000e+00
3.26394625e-02, -2.51149945e-02, -4.84780431e-01, 1.07379051e+02, 0.00000000e+00
3.23826149e-02, -2.51256656e-02, -4.84743059e-01, 1.07980812e+02, 0.00000000e+00
3.22912745e-02, -2.50754859e-02, -4.84619319e-01, 1.08140251e+02, 0.00000000e+00
3.22098099e-02, -2.51480229e-02, -4.84751135e-01, 1.08425774e+02, 0.00000000e+00
3.10894158e-02, -2.52422821e-02, -4.83855516e-01, 1.14535805e+02, 0.00000000e+00
3.14625911e-02, -2.54190378e-02, -4.83639181e-01, 1.13423820e+02, 0.00000000e+00
3.19220759e-02, -2.61327215e-02, -4.83219862e-01, 1.16738037e+02, 0.00000000e+00
3.13818902e-02, -2.66811140e-02, -4.83405679e-01, 1.20893852e+02, 0.00000000e+00
3.14913280e-02, -2.65728720e-02, -4.83337283e-01, 1.19992775e+02, 0.00000000e+00
3.13366354e-02, -2.65224930e-02, -4.83387530e-01, 1.19806763e+02, 0.00000000e+00
3.16409804e-02, -2.65904702e-02, -4.83281910e-01, 1.20362572e+02, 0.00000000e+00
